date	timestamp	cooling degrees	solar radiation	weekday	dehumidification	occupancy	chilledWater-TonDays
5/16/15	1431734400000	5.894930556	113.7291667	5	0.000295142	0.5	26.77296057
5/17/15	1431820800000	6.781423611	316.2013889	6	0.00132242	0.5	59.79028998
5/18/15	1431907200000	1.36125	281.6666667	0	0	0.5	29.73942547
5/19/15	1431993600000	3.582361111	73.69791667	1	0.001464929	0.5	25.80994989
5/20/15	1432080000000	3.424409722	308.1284722	2	0.000253612	0.5	24.94023973
5/21/15	1432166400000	3.707881944	245.5659722	3	0	0.5	29.00384293
5/22/15	1432252800000	5.138888889	307.03125	4	0	0.5	40.82087272
5/23/15	1432339200000	2.021111111	349.8368056	5	0	0.5	13.76044367
5/24/15	1432425600000	8.261180556	327.0659722	6	0	0.5	51.73656806
5/25/15	1432512000000	10.10385417	203.3368056	0	0.000293722	0.2	62.320318
5/26/15	1432598400000	12.03027778	263.4791667	1	0.002010856	0.4875	85.48117163
5/27/15	1432684800000	12.13135417	306.1180556	2	0.00377976	0.5	154.4507171
5/28/15	1432771200000	12.30361111	286.8784722	3	0.003688647	0.5	144.4733702
5/29/15	1432857600000	7.976944444	310.1284722	4	0.001428745	0.5	93.94701667
5/30/15	1432944000000	11.42364583	319.8854167	5	0.002589068	0.5	66.05127884
5/31/15	1433030400000	5.886180556	74.5	6	0.00258572	0.5	27.26352041
6/1/15	1433116800000	0	41.56944444	0	0	0.5	6.949749167
6/2/15	1433203200000	0	61.25	1	0	0.5	4.358163675
6/3/15	1433289600000	0.745069444	218.5138889	2	0	0.5	5.627290169
6/4/15	1433376000000	1.990972222	314.2569444	3	0	0.5	9.982749085
6/5/15	1433462400000	3.434965278	286.6909722	4	0	0.5	11.56655769
6/6/15	1433548800000	5.034270833	205.09375	5	0.000125839	0.5	28.24661352
6/7/15	1433635200000	5.606423611	310.3263889	6	0	0.5	16.33713263
6/8/15	1433721600000	6.879027778	196.0694444	0	0.000621694	0.5	26.88070557
6/9/15	1433808000000	9.54875	150.2118056	1	0.003776494	0.5	40.79628382
6/10/15	1433894400000	10.44368056	298.8194444	2	0.00107892	0.5	49.50442435
6/11/15	1433980800000	13.17131944	251.4097222	3	0.002195075	0.5	71.49034912
6/12/15	1434067200000	12.51621528	282.2118056	4	0.001167355	0.5	83.13104053
6/13/15	1434153600000	13.44225694	296.125	5	0.002232779	0.5	36.07368077
6/14/15	1434240000000	10.10545139	296.5972222	6	0.000249265	0.5	29.39275154
6/15/15	1434326400000	2.8696875	39.77430556	0	8.34E-05	0.5	25.13372214
6/16/15	1434412800000	6.983055556	122.5208333	1	0.003446657	0.5	48.20123291
6/17/15	1434499200000	8.261493056	295.4305556	2	0.000902809	0.5	45.36959349
6/18/15	1434585600000	7.970208333	281.6666667	3	0	0.5	54.20177975
6/19/15	1434672000000	9.984097222	246.0902778	4	0.001664791	0.5	78.9361754
6/20/15	1434758400000	7.761493056	278.3576389	5	0.000269001	0.5	36.63233773
6/21/15	1434844800000	8.817951389	99.66319444	6	0.005127972	0.5	33.30847433
6/22/15	1434931200000	11.23916667	280.3229167	0	0.003814876	0.5	101.8498814
6/23/15	1435017600000	13.12631944	195.8506944	1	0.00562256	0.5	106.4450439
6/26/15	1435276800000	8.5515625	216.0104167	4	0.000271251	0.5	55.58713539
6/27/15	1435363200000	7.228888889	173.09375	5	0.000140426	0.5	29.33517776
6/28/15	1435449600000	2.023576389	47.13194444	6	0.00062862	0.5	19.82377551
6/29/15	1435536000000	5.585555556	151.8368056	0	0.001402548	0.5	34.95445254
6/30/15	1435622400000	9.968333333	233.6979167	1	0.002190846	0.5	62.85572385
7/1/15	1435708800000	10.45934028	141.9236111	2	0.004110688	0.5	63.19935262
7/2/15	1435795200000	10.48847222	272.65625	3	0.001460289	0.5	72.36709281
7/3/15	1435881600000	10.30909722	288.1180556	4	0.000213156	0.5	68.94444461
7/4/15	1435968000000	8.826111111	122.7430556	5	0.001091367	0.5	30.56256939
7/5/15	1436054400000	11.01444444	259.6840278	6	0.002108032	0.5	61.32245734
7/6/15	1436140800000	13.143125	225.2013889	0	0.003232866	0.5	116.7461574
7/7/15	1436227200000	13.21190972	198.3541667	1	0.006166717	0.5	112.3817139
7/8/15	1436313600000	14.23892361	201.6875	2	0.005939079	0.5	122.089603
7/9/15	1436400000000	9.601145833	220.0555556	3	0.000596565	0.5	71.73944382
7/10/15	1436486400000	10.09434028	210.2256944	4	0.002296899	0.5	75.09369209
7/11/15	1436572800000	13.47055556	264.0069444	5	0.000885416	0.5	55.66233436
7/12/15	1436659200000	15.10010417	244.65625	6	0.003218109	0.5	89.45560234
7/13/15	1436745600000	12.44670139	251.6111111	0	0.003833556	0.5	121.7163507
7/14/15	1436832000000	12.21618056	233.5555556	1	0.005340136	0.5	108.5830903
7/15/15	1436918400000	12.70347222	190.6388889	2	0.006366866	0.5	120.5885313
7/16/15	1437004800000	7.459826389	340.75	3	4.20E-05	0.5	67.00967785
7/17/15	1437091200000	9.716111111	284.3298611	4	0.001179526	0.5	83.40524063
7/18/15	1437177600000	10.07996528	87.375	5	0.004461426	0.5	41.93729482
7/19/15	1437264000000	15.67923611	263.6284722	6	0.007758427	0.5	96.08856612
7/20/15	1437350400000	17.60267361	311.2569444	0	0.006232712	0.5	147.3401497
7/21/15	1437436800000	15.45697917	225.3020833	1	0.003472959	0.5	109.5114304
7/22/15	1437523200000	12.49503472	307.1145833	2	0.001246713	0.5	105.3361126
7/23/15	1437609600000	11.68350694	301.2048611	3	0.000717358	0.5	93.53088477
7/24/15	1437696000000	10.54305556	251.6145833	4	0.000519923	0.5	89.18314428
7/25/15	1437782400000	6.780902778	159.0902778	5	0.00177249	0.5	39.97175618
7/26/15	1437868800000	10.19152778	121.5208333	6	0.004033938	0.5	46.95279235
7/27/15	1437955200000	13.14454861	230.6354167	0	0.005512379	0.5	90.60435614
7/28/15	1438041600000	14.21840278	272.1180556	1	0.006116441	0.5	93.66175444
7/29/15	1438128000000	17.29385417	283.8645833	2	0.005476622	0.5	113.1994569
7/30/15	1438214400000	15.54951389	214.1006944	3	0.007370236	0.5	129.8524761
7/31/15	1438300800000	14.57951389	320.40625	4	0.003199546	0.5	104.5400937
8/1/15	1438387200000	13.5015625	257.9930556	5	0.002237723	0.5	92.1582149
8/2/15	1438473600000	13.59743056	306.3506944	6	0.000857231	0.5	96.43933838
8/3/15	1438560000000	14.82895833	291.2048611	0	0.004046278	0.5	110.0246867
8/4/15	1438646400000	12.73868056	205.2604167	1	0.005650656	0.5	58.94117152
8/5/15	1438732800000	12.26802083	287.6493056	2	0.002039707	0.5	62.88923341
8/6/15	1438819200000	10.79927083	286.1493056	3	0.000256963	0.5	56.99539884
8/7/15	1438905600000	9.228541667	307.9756944	4	0.000924522	0.5	56.07921538
8/8/15	1438992000000	9.068541667	260.9236111	5	0.000801941	0.5	36.62806221
8/9/15	1439078400000	7.358402778	165.2256944	6	0.001845821	0.5	17.53818418
8/10/15	1439164800000	10.69684028	273.0972222	0	0.002092287	0.5	69.42596803
8/11/15	1439251200000	9.075069444	40.35069444	1	0.005078913	0.5	80.42299076
8/12/15	1439337600000	12.66996528	268.8090278	2	0.004124384	0.5	110.3545941
8/13/15	1439424000000	11.815625	284.4305556	3	0.001901037	0.5	100.0154823
8/14/15	1439510400000	12.80628472	298.7673611	4	0.001372449	0.5	116.2372073
8/15/15	1439596800000	13.8846875	220.3715278	5	0.003476198	0.5	104.4569722
8/16/15	1439683200000	13.85503472	283.6631944	6	0.005205587	0.5	103.9421299
8/17/15	1439769600000	16.60857639	259.8368056	0	0.005302739	0.5	145.5996899
8/18/15	1439856000000	15.33045139	195.4513889	1	0.006534454	0.5	138.8480132
8/19/15	1439942400000	14.65211806	261.8819444	2	0.006100014	0.5	127.8238378
8/20/15	1440028800000	12.63680556	256.59375	3	0.006778069	0.5	128.3499077
8/21/15	1440115200000	13.16645833	142.2569444	4	0.007808972	0.5	113.9101296
8/22/15	1440201600000	10.37267361	128.5972222	5	0.005345384	0.5	58.61535301
8/23/15	1440288000000	8.946944444	64.87152778	6	0.005747042	0.5	55.17363572
8/24/15	1440374400000	10.95621528	113.3020833	0	0.006609507	0.5	83.6280785
8/25/15	1440460800000	12.30434028	186.78125	1	0.006906436	0.5	91.11038927
8/26/15	1440547200000	13.00434028	228.9513889	2	0.00458915	0.979166667	96.15706534
8/27/15	1440633600000	10.4678125	254.5451389	3	0.000759438	1	82.27538224
8/28/15	1440720000000	9.615	223.3263889	4	0.00103826	1	76.71318227
8/29/15	1440806400000	10.67024306	253.6979167	5	0.000936821	0.5	52.57980566
8/30/15	1440892800000	13.31795139	229.6006944	6	0.003095933	0.5	56.38122236
8/31/15	1440979200000	14.61121528	214.8819444	0	0.004343148	1	101.9550845
9/1/15	1441065600000	11.87579861	258.8055556	1	0.003172983	1	94.27502888
9/2/15	1441152000000	14.04423611	241.0625	2	0.004018134	1	133.9498153
9/3/15	1441238400000	13.40072917	221.9930556	3	0.005168683	1	146.945324
9/4/15	1441324800000	8.448020833	154.6458333	4	0.002247626	1	82.25499714
9/5/15	1441411200000	7.744201389	264.6944444	5	0.000262393	0.5	52.64620345
9/6/15	1441497600000	11.41315972	259.8055556	6	0.001525034	0.5	75.00836377
9/7/15	1441584000000	14.31086806	244.9791667	0	0.002506919	0.1	124.1387283
9/8/15	1441670400000	15.75336806	194.3576389	1	0.005558994	0.9625	165.4559052
9/9/15	1441756800000	16.00260417	242.1875	2	0.00605844	1	166.0011437
9/10/15	1441843200000	9.796701389	49.80902778	3	0.004638146	1	104.6410386
9/11/15	1441929600000	7.023819444	84.81944444	4	0.002922838	1	66.30415525
9/12/15	1442016000000	7.556145833	166.1319444	5	0.002881822	0.5	48.12044681
9/13/15	1442102400000	6.052361111	42.23958333	6	0.003183176	0.5	35.57269005
9/14/15	1442188800000	6.110902778	193.7916667	0	0.000513621	1	56.55688787
9/15/15	1442275200000	9.943784722	236.7083333	1	0.000656494	1	79.82012118
9/16/15	1442361600000	11.54954861	224.6736111	2	0.002194519	1	117.2797164
9/17/15	1442448000000	12.92267361	230.84375	3	0.002204647	1	108.0047592
9/18/15	1442534400000	12.68079861	223.9131944	4	0.001997279	1	126.4331707
9/19/15	1442620800000	10.0053125	195.7777778	5	0.002912778	0.5	96.97883791
9/20/15	1442707200000	8.707013889	210.8055556	6	0.00183049	0.5	66.76662641
9/21/15	1442793600000	3.6884375	225.1840278	0	0	1	49.46451362
9/22/15	1442880000000	4.304861111	174.6145833	1	7.14E-05	1	50.99838615
9/23/15	1442966400000	5.063194444	223.5381944	2	0	1	55.18728393
9/24/15	1443052800000	6.210833333	211.2847222	3	1.95E-05	1	59.67882135
9/25/15	1443139200000	3.698958333	191.1909722	4	0	1	40.34411765
9/26/15	1443225600000	2.108888889	219.9895833	5	0	0.5	19.9068108
9/27/15	1443312000000	3.697951389	217.8506944	6	0.000122406	0.5	27.97479979
9/28/15	1443398400000	8.208680556	179.3854167	0	0.001948451	1	81.25350547
9/29/15	1443484800000	10.91524306	112.6701389	1	0.005756694	1	117.2478774
9/30/15	1443571200000	8.983854167	41.99652778	2	0.005717905	1	89.66995307
10/1/15	1443657600000	1.5365625	83.22569444	3	0	1	16.79672744
10/2/15	1443744000000	0	42.21180556	4	0	1	10.59202694
10/3/15	1443830400000	0.00125	54.03125	5	0	0.5	7.839406186
10/4/15	1443916800000	0.110208333	104.4236111	6	0	0.5	9.03012042
10/5/15	1444003200000	1.183680556	113.1944444	0	0	1	15.30551033
10/6/15	1444089600000	2.666458333	191.4861111	1	0	1	27.05563107
10/7/15	1444176000000	4.360659722	187.8055556	2	0	1	32.72976528
10/8/15	1444262400000	2.227465278	192.5833333	3	0	1	15.85906483
10/9/15	1444348800000	4.825104167	93.11805556	4	0.001203933	1	31.95526472
10/10/15	1444435200000	1.165763889	189.53125	5	3.84E-06	0.5	12.57502375
10/11/15	1444521600000	3.248194444	179.5104167	6	0	0.5	14.52980577
10/12/15	1444608000000	5.772743056	181.6284722	0	0.00010946	0.6	30.70499137
10/13/15	1444694400000	5.496875	79.47222222	1	0.001976872	0.983333333	52.58596708
10/14/15	1444780800000	4.08	130.0763889	2	0.000114699	1	24.59641934
10/15/15	1444867200000	1.491354167	179.6423611	3	0	1	13.20001793
10/16/15	1444953600000	1.208888889	140.1076389	4	0	1	12.13523748
10/17/15	1445040000000	0.127673611	156.7465278	5	0	0.5	7.484197459
10/18/15	1445126400000	0	138.7881944	6	0	0.5	4.575709715
10/19/15	1445212800000	0	174.1076389	0	0	1	5.271488493
10/20/15	1445299200000	2.618263889	84.78125	1	0	1	22.07812714
10/21/15	1445385600000	1.946423611	55.82638889	2	0	1	14.11697451
10/22/15	1445472000000	5.654583333	85.94097222	3	0.000134548	1	37.49993758
10/23/15	1445558400000	0.232569444	146.6319444	4	0	1	6.577675607
10/24/15	1445644800000	0	44.42361111	5	0	0.5	5.428686254
10/25/15	1445731200000	1.349236111	47.69791667	6	1.25E-05	0.5	15.26174453
10/26/15	1445817600000	0.225451389	159.6041667	0	0	1	6.569443229
10/27/15	1445904000000	0.404166667	141.7013889	1	0	1	8.055036114
10/28/15	1445990400000	0.809895833	51.41319444	2	0.000335523	1	9.527034108
10/29/15	1446076800000	8.024826389	113.9166667	3	0.002622598	1	59.65041101
10/30/15	1446163200000	1.123958333	138.7430556	4	0	1	11.99794875
10/31/15	1446249600000	0.228090278	139.3854167	5	0	0.5	6.887272156
11/1/15	1446336000000	1.569895833	40.65277778	6	0	0.5	13.2696224
11/2/15	1446422400000	2.319548611	119.125	0	0	1	15.63807316
11/3/15	1446508800000	4.265555556	137.0833333	1	0	1	25.44756326
11/4/15	1446595200000	2.057847222	133.1354167	2	0	1	13.80191731
11/5/15	1446681600000	5.954097222	105.8645833	3	0.001062131	1	57.21569315
11/6/15	1446768000000	8.078402778	87.97569444	4	0.002959771	1	61.12642662
11/7/15	1446854400000	2.982013889	66.85416667	5	0	0.5	10.53243516
11/8/15	1446940800000	0.270833333	134.5625	6	0	0.5	4.933340057
11/9/15	1447027200000	1.058611111	133.4930556	0	0	1	9.845086697
11/10/15	1447113600000	0.0371875	46.21527778	1	0	1	6.44320479
11/11/15	1447200000000	0	16.17361111	2	0	0.6	5.856751958
11/12/15	1447286400000	0.245347222	14.67708333	3	3.83E-05	0.983333333	6.946611083
11/13/15	1447372800000	0.6515625	93.17361111	4	0	1	10.19642506
11/14/15	1447459200000	0	86.74305556	5	0	0.5	5.036712347
11/15/15	1447545600000	0	78.94444444	6	0	0.5	4.136972511
11/16/15	1447632000000	0.893993056	101.5416667	0	0	1	11.74768056
11/17/15	1447718400000	0	122.6319444	1	0	1	28.63664967
11/18/15	1447804800000	0	117.5381944	2	0	1	19.10052719
11/19/15	1447891200000	0.565034722	37.08333333	3	0	1	7.642707088
11/20/15	1447977600000	2.051631944	92.48958333	4	0.000257873	1	8.040416403
11/21/15	1448064000000	0	99.64236111	5	0	0.5	4.417976377
11/22/15	1448150400000	0	17.1875	6	0	0.5	4.226191519
11/23/15	1448236800000	0	113.3472222	0	0	1	4.61960575
11/24/15	1448323200000	0	109.4270833	1	0	1	5.242592637
11/25/15	1448409600000	0	106.25	2	0	1	4.368176257
11/26/15	1448496000000	0.582604167	89.28125	3	0	0.2	4.644128914
11/27/15	1448582400000	2.4271875	84.84722222	4	0	0.2	10.11570402
11/28/15	1448668800000	0.634895833	11.54861111	5	0	0.2	6.047765925
11/29/15	1448755200000	0	106.0208333	6	0	0.2	4.135205422
11/30/15	1448841600000	0	57.53472222	0	0	0.966666667	4.65271931
12/1/15	1448928000000	0	31.47916667	1	0	1	6.111805799
12/2/15	1449014400000	0	15.99652778	2	0	1	5.715182639
12/3/15	1449100800000	0	60.70833333	3	0	1	6.900776126
12/4/15	1449187200000	0	92.77430556	4	0	1	6.452315403
12/5/15	1449273600000	0.058020833	98.91319444	5	0	0.5	5.331348319
12/6/15	1449360000000	0.538611111	101.1423611	6	0	0.5	5.233315112
12/7/15	1449446400000	0.416909722	82.55902778	0	0	1	8.17557406
12/8/15	1449532800000	0	13.88194444	1	0	1	7.356950664
12/9/15	1449619200000	0	44.26736111	2	0	1	7.384341547
12/10/15	1449705600000	0.495243056	47.57986111	3	0	1	9.091825553
12/11/15	1449792000000	0.793506944	61.51388889	4	0	1	11.11893391
12/12/15	1449878400000	1.060208333	80.19444444	5	0	0.5	9.463433917
12/13/15	1449964800000	0.019722222	33.49305556	6	0	0.5	6.218399517
12/14/15	1450051200000	0.131493056	16.82986111	0	5.55E-05	1	8.461570236
12/15/15	1450137600000	1.2921875	86.23263889	1	0.000362907	1	9.652048567
12/16/15	1450224000000	0	84.14236111	2	0	1	6.84438756
12/17/15	1450310400000	0	11.51041667	3	0	1	6.874521851
12/18/15	1450396800000	0	18.45833333	4	0	0.1	6.322542948
12/19/15	1450483200000	0	86.33680556	5	0	0.1	3.24427062
12/20/15	1450569600000	0	89.22222222	6	0	0.1	3.07867291
12/21/15	1450656000000	0	44.35763889	0	0	0.1	3.791293916
12/22/15	1450742400000	0.997395833	12.05902778	1	0.000246545	0.1	5.621649276
12/23/15	1450828800000	0.146041667	31.61458333	2	0	0.1	6.842509755
12/24/15	1450915200000	3.831145833	39.79166667	3	0.001600324	0	17.56092496
12/25/15	1451001600000	3.097569444	70.13541667	4	9.93E-05	0	8.440208521
12/26/15	1451088000000	0.031597222	81.15277778	5	0	0	4.628316472
12/27/15	1451174400000	0	23.80208333	6	0	0	3.235855555
12/28/15	1451260800000	0	93.55902778	0	0	0	2.374792418
12/29/15	1451347200000	0	10.67708333	1	0	0	2.254433303
12/30/15	1451433600000	0	16.35069444	2	0	0	1.772468348
12/31/15	1451520000000	0	81.24652778	3	0	0	1.683480293
1/1/16	1451606400000	0	39.32986111	4	0	0	1.67900178
1/2/16	1451692800000	0	95.14236111	5	0	0	1.786245277
1/3/16	1451779200000	0	86.87847222	6	0	0	1.853740875
1/4/16	1451865600000	0	36.21180556	0	0	0.3	2.994453233
1/5/16	1451952000000	0	104.71875	1	0	0.3	2.585073911
1/6/16	1452038400000	0	106.1458333	2	0	0.3	2.989435746
1/7/16	1452124800000	0	91.17013889	3	0	0.3	3.833506686
1/8/16	1452211200000	0	17.43055556	4	0	0.3	3.963651882
1/9/16	1452297600000	0	20.92361111	5	0	0.3	3.968667212
1/10/16	1452384000000	0.854131944	6.170138889	6	0.000323147	0.3	4.509288898
1/11/16	1452470400000	0	105.5104167	0	0	0.3	5.00347015
1/12/16	1452556800000	0	90.8125	1	0	0.3	4.621502808
1/13/16	1452643200000	0	111.2534722	2	0	0.3	4.072056652
1/14/16	1452729600000	0	98.01388889	3	0	0.3	4.147633621
1/15/16	1452816000000	0	45.74652778	4	0	0.3	4.37279792
1/16/16	1452902400000	0	27.29166667	5	0	0.3	4.26430061
1/17/16	1452988800000	0	46.23958333	6	0	0.3	3.532956961
1/18/16	1453075200000	0	103.4097222	0	0	0.1	3.621141291
1/19/16	1453161600000	0	70.05555556	1	0	0.291666667	3.96714203
1/20/16	1453248000000	0	112.1215278	2	0	0.3	4.34860657
1/21/16	1453334400000	0	119.4791667	3	0	0.3	4.091892073
1/22/16	1453420800000	0	107.5277778	4	0	0.3	4.569885856
1/23/16	1453507200000	0	9.895833333	5	0	0.3	4.484700863
1/24/16	1453593600000	0	122.8715278	6	0	0.3	4.101931081
1/25/16	1453680000000	0	118.0243056	0	0	0.970833333	5.151008339
1/26/16	1453766400000	0	77.9375	1	0	1	6.678088756
1/27/16	1453852800000	0	79.90625	2	0	1	6.167567641
1/28/16	1453939200000	0	128.8923611	3	0	1	6.884137304
1/29/16	1454025600000	0	48.42708333	4	0	1	6.097502256
1/30/16	1454112000000	0	114.3715278	5	0	0.5	4.663467418
1/31/16	1454198400000	0.450590278	92.19791667	6	0	0.5	4.645054915
2/1/16	1454284800000	1.120590278	112.7673611	0	0	1	6.368019935
2/2/16	1454371200000	0	136.7951389	1	0	1	7.588554311
2/3/16	1454457600000	0.476736111	18.9375	2	4.33E-05	1	8.249087356
2/4/16	1454544000000	1.101111111	42.40625	3	4.90E-05	1	9.189410357
2/5/16	1454630400000	0	4.368055556	4	0	1	7.769726032
2/6/16	1454716800000	0	120.5833333	5	0	0.5	5.929457488
2/7/16	1454803200000	0	141.8576389	6	0	0.5	5.651031551
2/8/16	1454889600000	0	23.05208333	0	0	1	5.771159325
2/9/16	1454976000000	0	57.32638889	1	0	1	5.882559338
2/10/16	1455062400000	0	75.19097222	2	0	1	6.183477448
2/11/16	1455148800000	0	72.96180556	3	0	1	6.324943352
2/12/16	1455235200000	0	139.34375	4	0	1	4.824221356
2/13/16	1455321600000	0	145.8923611	5	0	0.5	4.006206841
2/14/16	1455408000000	0	163.1493056	6	0	0.5	3.054601197
2/15/16	1455494400000	0	95.04513889	0	0	0.6	4.974561125
2/16/16	1455580800000	0.537638889	52.07291667	1	1.55E-05	0.983333333	8.270938834
2/17/16	1455667200000	0	158.9479167	2	0	1	6.082071053
2/18/16	1455753600000	0	170.6736111	3	0	1	6.703038076
2/19/16	1455840000000	0	150.6770833	4	0	1	6.899526418
2/20/16	1455926400000	0.931458333	129.0034722	5	0	0.5	6.687032272
2/21/16	1456012800000	0.013611111	132.4791667	6	0	0.5	7.055453959
2/22/16	1456099200000	0	166.1423611	0	0	1	7.918209582
2/23/16	1456185600000	0	86.16666667	1	0	1	7.868057791
2/24/16	1456272000000	0.381944444	27.73263889	2	0.000167946	1	7.478381204
2/25/16	1456358400000	2.537569444	105.53125	3	0.000703925	1	8.53660659
2/26/16	1456444800000	0	184.8819444	4	0	1	10.04507224
2/27/16	1456531200000	0	183.3194444	5	0	0.5	8.098895965
2/28/16	1456617600000	0.569166667	148.4409722	6	0	0.5	8.249036535
2/29/16	1456704000000	0.900902778	143.4131944	0	0	1	10.33329557
3/1/16	1456790400000	0.015625	183.71875	1	0	1	9.745134549
3/2/16	1456876800000	0	93.17708333	2	0	1	5.926090629
3/3/16	1456963200000	0	199.5833333	3	0	1	5.410859357
3/4/16	1457049600000	0	74.51736111	4	0	1	5.440330439
3/5/16	1457136000000	0	189.5243056	5	0	0.5	4.142339509
3/6/16	1457222400000	0	200.7152778	6	0	0.5	4.298299254
3/7/16	1457308800000	0	98.31597222	0	0	1	6.392362205
3/8/16	1457395200000	0.154166667	189.0104167	1	0	1	6.130712345
3/9/16	1457481600000	6.1171875	195.3784722	2	0	1	7.502153487
3/10/16	1457568000000	4.698888889	37.58333333	3	0.000521958	1	9.391301198
3/11/16	1457654400000	0.208923611	145.0868056	4	9.60E-07	1	8.909042563
3/12/16	1457740800000	0.882951389	219.3472222	5	0	0.4	5.868549413
3/13/16	1457827200000	1.888369565	218.2028986	6	0	0.4	5.650944071
3/14/16	1457913600000	0	52.85069444	0	0	0.4	5.262930151
3/15/16	1458000000000	0	36.96527778	1	0	0.4	5.357066637
3/16/16	1458086400000	0.016076389	90.77083333	2	0	0.4	5.488913796
3/17/16	1458172800000	1.220486111	165.5625	3	0	0.4	4.719842882
3/18/16	1458259200000	0	144.4652778	4	0	0.4	5.19914823
3/19/16	1458345600000	0	233.1736111	5	0	0.4	4.408996437
3/20/16	1458432000000	0	193.7048611	6	0	0.4	4.502745888
3/21/16	1458518400000	0	144.2430556	0	0	0.975	6.214823344
3/22/16	1458604800000	0	239.5347222	1	0	1	7.411545146
3/23/16	1458691200000	0.955902778	83.8125	2	0	1	7.371076216
3/24/16	1458777600000	0	87.46180556	3	0	1	6.856643616
3/25/16	1458864000000	0	42.78819444	4	0	1	7.116575797
3/26/16	1458950400000	0	158.5069444	5	0	0.5	5.119140188
3/27/16	1459036800000	0	182.7083333	6	0	0.5	5.092781406
3/28/16	1459123200000	0	33.79513889	0	0	1	5.741689292
3/29/16	1459209600000	0.028194444	221.1284722	1	0	1	6.54293718
3/30/16	1459296000000	0.905173611	262.15625	2	0	1	7.426091202
3/31/16	1459382400000	4.675659722	231.4201389	3	2.05E-05	1	7.517067014
4/1/16	1459468800000	6.372326389	103.9201389	4	0.001997086	1	27.98523322
4/2/16	1459555200000	0.247604167	35.86111111	5	0	0.5	10.59293736
4/3/16	1459641600000	0	167.4895833	6	0	0.5	6.031439269
4/4/16	1459728000000	0	27.00694444	0	0	1	5.899951328
4/5/16	1459814400000	0	280.8819444	1	0	1	5.205678203
4/6/16	1459900800000	0	220.5347222	2	0	1	6.432353596
4/7/16	1459987200000	0.347291667	45.89583333	3	3.84E-05	1	8.410073028
4/8/16	1460073600000	0	162.9618056	4	0	1	8.573508912
4/9/16	1460160000000	0	219.6944444	5	0	0.5	6.363767996
4/10/16	1460246400000	0	288.4375	6	0	0.5	4.791454604
4/11/16	1460332800000	1.382881944	130.9409722	0	0	1	10.34700542
4/12/16	1460419200000	1.223298611	48.86111111	1	1.93E-05	1	9.932158106
4/13/16	1460505600000	0.111840278	292.3958333	2	0	1	8.436673951
4/14/16	1460592000000	0	290.9895833	3	0	1	8.133075622
4/15/16	1460678400000	0.255347222	297.2395833	4	0	1	8.166670536
4/16/16	1460764800000	0.0965625	296.5381944	5	0	0.5	7.144457229
4/17/16	1460851200000	0.962118056	291.6388889	6	0	0.5	5.827139123
4/18/16	1460937600000	1.555902778	275.5	0	0	1	29.6461042
4/19/16	1461024000000	0.054895833	147	1	0	1	15.35948663
4/20/16	1461110400000	0.124270833	306.9409722	2	0	1	14.70525133
4/21/16	1461196800000	5.913784722	305.9791667	3	0	1	52.239361
4/22/16	1461283200000	7.358888889	178.5243056	4	0.000379135	1	68.63634319
4/23/16	1461369600000	3.377361111	142.8194444	5	0.000583152	0.5	26.92223109
4/24/16	1461456000000	0.502673611	310.0451389	6	0	0.5	15.85696912
4/25/16	1461542400000	1.606006944	134.1458333	0	0	1	21.62701807
4/26/16	1461628800000	0.041805556	31.05902778	1	0	1	12.61393966
4/27/16	1461715200000	1.283368056	319.7222222	2	0	1	24.21364148
4/28/16	1461801600000	0.343159722	306.8923611	3	0	1	19.64647185
4/29/16	1461888000000	0	287.6493056	4	0	1	14.52637824
4/30/16	1461974400000	0.932534722	314.8854167	5	0	0.5	18.59271522
5/1/16	1462060800000	0.032951389	90.69791667	6	0	0.5	10.69505053
5/2/16	1462147200000	0	42.70138889	0	0	1	11.80937899
5/3/16	1462233600000	0	77.82638889	1	0	1	13.08582509
5/4/16	1462320000000	0	86.47222222	2	0	1	9.391057332
5/5/16	1462406400000	0	53.96875	3	0	1	8.354770483
5/6/16	1462492800000	0.041840278	199.1493056	4	0	1	11.87522676
5/7/16	1462579200000	0	63.41666667	5	0	0.5	7.906804197
5/8/16	1462665600000	1.413368056	127.8125	6	0	0.5	12.81482643
5/9/16	1462752000000	2.346840278	313.3541667	0	0	1	25.85173787
5/10/16	1462838400000	4.585902778	314.1076389	1	0	1	40.48572002
5/11/16	1462924800000	6.3203125	339.3055556	2	0	1	68.3461357
5/12/16	1463011200000	6.539618056	326.4895833	3	0	1	69.8465513
5/13/16	1463097600000	6.055694444	152.15625	4	0.001259908	1	71.41492332
5/14/16	1463184000000	8.156111111	313.0833333	5	0.000450595	0.5	40.17796044
5/15/16	1463270400000	1.318125	255.1388889	6	0	0.5	8.065415771
5/16/16	1463356800000	0.5403125	298.5555556	0	0	0.5	11.83990854
5/17/16	1463443200000	4.340972222	231.6423611	1	0	0.5	31.67971427
5/18/16	1463529600000	2.224409722	330.8333333	2	0	0.5	22.31177203
5/19/16	1463616000000	2.628506944	223	3	0	0.5	24.90659167
5/20/16	1463702400000	5.689618056	315.7986111	4	0	0.5	40.59314148
5/21/16	1463788800000	6.369409722	204.9340278	5	0	0.5	20.05955473
5/22/16	1463875200000	3.27375	194.8333333	6	0	0.5	12.02707178
5/23/16	1463961600000	5.727569444	317.5868056	0	0	0.5	56.94174933
